Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
OID-109490,2021-12-30,2022-01-02,Second Class,CUST-8179,Home Office,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Product 61,497.02,3,0.4,0.95
OID-109491,2019-08-05,2019-08-06,Standard Class,CUST-9755,Corporate,India,Chennai,Gujarat,East,Technology,Machines,Machines Product 31,1037.45,9,0.1,-121.28
OID-109492,2019-06-18,2019-06-24,Same Day,CUST-2165,Corporate,India,Pune,Maharashtra,South,Furniture,Bookcases,Bookcases Product 116,587.35,4,0.4,-31.94
OID-109493,2019-04-21,2019-04-25,Second Class,CUST-5891,Corporate,India,Kolkata,Maharashtra,South,Office Supplies,Art,Art Product 67,759.25,6,0.1,199.82
OID-109494,2019-07-12,2019-07-16,Standard Class,CUST-1233,Consumer,India,Kolkata,Tamil Nadu,Central,Furniture,Tables,Tables Product 213,1629.46,9,0.1,449.76
OID-109495,2022-05-22,2022-05-24,First Class,CUST-1780,Home Office,India,Pune,Gujarat,West,Office Supplies,Binders,Binders Product 109,3311.54,3,0.0,527.71
OID-109496,2020-05-11,2020-05-15,First Class,CUST-7883,Home Office,India,Chennai,Delhi,Central,Technology,Phones,Phones Product 138,300.12,9,0.3,84.12
OID-109497,2020-01-11,2020-01-15,First Class,CUST-4365,Home Office,India,Delhi,Gujarat,West,Furniture,Tables,Tables Product 184,4431.7,7,0.4,942.56
OID-109498,2020-02-17,2020-02-24,Same Day,CUST-3310,Consumer,India,Bangalore,Delhi,South,Office Supplies,Storage,Storage Product 72,948.26,9,0.0,-59.09
OID-109499,2022-12-30,2023-01-05,Standard Class,CUST-9225,Consumer,India,Hyderabad,Delhi,Central,Technology,Copiers,Copiers Product 272,3666.41,5,0.2,-545.22
OID-109500,2022-01-07,2022-01-11,Second Class,CUST-6366,Home Office,India,Kolkata,Tamil Nadu,East,Office Supplies,Labels,Labels Product 290,3672.51,6,0.0,897.27
OID-109501,2020-10-31,2020-11-03,Same Day,CUST-7164,Corporate,India,Kolkata,Karnataka,Central,Office Supplies,Labels,Labels Product 99,3405.36,8,0.0,42.99
OID-109502,2020-12-09,2020-12-16,Same Day,CUST-1385,Consumer,India,Kolkata,West Bengal,Central,Office Supplies,Paper,Paper Product 50,2097.38,7,0.3,500.16
OID-109503,2021-03-10,2021-03-15,First Class,CUST-5430,Corporate,India,Chennai,Maharashtra,West,Office Supplies,Art,Art Product 51,2761.53,4,0.3,355.1
OID-109504,2019-03-08,2019-03-13,First Class,CUST-2277,Corporate,India,Hyderabad,Karnataka,East,Office Supplies,Storage,Storage Product 233,2123.82,5,0.2,621.73
OID-109505,2021-04-08,2021-04-10,Second Class,CUST-4766,Consumer,India,Pune,Tamil Nadu,South,Furniture,Furnishings,Furnishings Product 3,219.81,10,0.0,10.66
OID-109506,2020-12-09,2020-12-12,Standard Class,CUST-4110,Home Office,India,Mumbai,Delhi,West,Office Supplies,Storage,Storage Product 192,685.33,3,0.4,-94.24
OID-109507,2019-06-28,2019-07-05,Second Class,CUST-7363,Home Office,India,Pune,Gujarat,East,Office Supplies,Labels,Labels Product 260,4783.11,4,0.4,-501.92
OID-109508,2019-10-19,2019-10-25,First Class,CUST-6958,Corporate,India,Pune,Gujarat,Central,Technology,Machines,Machines Product 281,4439.87,2,0.4,-789.65
OID-109509,2021-08-18,2021-08-23,Same Day,CUST-8778,Consumer,India,Bangalore,Telangana,Central,Office Supplies,Paper,Paper Product 291,3921.18,7,0.0,520.98
OID-109510,2019-04-06,2019-04-07,First Class,CUST-3723,Home Office,India,Ahmedabad,Maharashtra,South,Technology,Copiers,Copiers Product 89,320.25,4,0.1,-19.2
OID-109511,2019-06-20,2019-06-27,Standard Class,CUST-7536,Home Office,India,Mumbai,Delhi,South,Office Supplies,Storage,Storage Product 223,3314.89,4,0.1,-0.82
OID-109512,2021-01-31,2021-02-06,Second Class,CUST-6864,Home Office,India,Bangalore,Tamil Nadu,West,Technology,Accessories,Accessories Product 90,4964.81,3,0.0,1004.41
OID-109513,2021-11-28,2021-11-29,Second Class,CUST-4657,Home Office,India,Bangalore,Tamil Nadu,West,Technology,Accessories,Accessories Product 71,2912.93,9,0.0,645.33
OID-109514,2022-12-17,2022-12-18,Same Day,CUST-9795,Consumer,India,Delhi,Gujarat,Central,Furniture,Bookcases,Bookcases Product 76,304.92,3,0.0,33.02
OID-109515,2021-12-03,2021-12-04,First Class,CUST-7408,Home Office,India,Mumbai,Karnataka,South,Furniture,Furnishings,Furnishings Product 176,1245.87,3,0.1,-126.64
OID-109516,2022-05-17,2022-05-22,Standard Class,CUST-3048,Corporate,India,Delhi,Gujarat,West,Technology,Accessories,Accessories Product 63,53.34,4,0.0,-4.64
OID-109517,2023-01-14,2023-01-20,Standard Class,CUST-7563,Consumer,India,Pune,Delhi,Central,Office Supplies,Labels,Labels Product 30,143.8,9,0.4,23.55
OID-109518,2020-08-08,2020-08-14,First Class,CUST-9245,Consumer,India,Bangalore,Karnataka,Central,Furniture,Furnishings,Furnishings Product 294,4403.87,2,0.3,99.68
OID-109519,2021-09-12,2021-09-18,Second Class,CUST-4572,Corporate,India,Bangalore,Gujarat,West,Furniture,Bookcases,Bookcases Product 56,3361.12,10,0.2,902.9
OID-109520,2022-08-24,2022-08-27,Second Class,CUST-1109,Consumer,India,Delhi,Karnataka,South,Technology,Copiers,Copiers Product 184,2612.7,6,0.2,267.1
OID-109521,2021-05-02,2021-05-05,Standard Class,CUST-2177,Consumer,India,Mumbai,West Bengal,East,Furniture,Chairs,Chairs Product 130,3105.21,10,0.1,141.49
OID-109522,2022-09-27,2022-10-04,Second Class,CUST-8034,Consumer,India,Mumbai,Gujarat,West,Office Supplies,Binders,Binders Product 100,2135.54,4,0.2,492.89
OID-109523,2021-11-25,2021-12-01,First Class,CUST-8766,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 130,3147.25,1,0.1,-217.45
OID-109524,2022-09-26,2022-09-29,Same Day,CUST-2070,Consumer,India,Ahmedabad,Tamil Nadu,East,Office Supplies,Paper,Paper Product 67,4067.59,10,0.3,142.71
OID-109525,2023-01-14,2023-01-17,Second Class,CUST-2328,Corporate,India,Chennai,West Bengal,East,Technology,Phones,Phones Product 211,3403.68,6,0.4,971.26
OID-109526,2023-01-12,2023-01-15,Standard Class,CUST-5738,Consumer,India,Kolkata,West Bengal,Central,Office Supplies,Binders,Binders Product 231,2940.67,1,0.4,-504.2
OID-109527,2020-11-02,2020-11-04,Standard Class,CUST-5538,Home Office,India,Bangalore,Delhi,South,Furniture,Bookcases,Bookcases Product 15,1013.29,1,0.2,125.17
OID-109528,2019-10-21,2019-10-24,First Class,CUST-5441,Corporate,India,Mumbai,Karnataka,Central,Technology,Phones,Phones Product 153,4858.62,5,0.3,1275.5
OID-109529,2019-05-22,2019-05-27,First Class,CUST-7116,Corporate,India,Bangalore,Telangana,West,Technology,Phones,Phones Product 289,165.72,3,0.1,21.5
OID-109530,2020-01-17,2020-01-21,Second Class,CUST-8200,Home Office,India,Mumbai,Karnataka,South,Technology,Machines,Machines Product 63,118.55,2,0.2,2.52
OID-109531,2020-11-22,2020-11-28,Standard Class,CUST-1116,Corporate,India,Ahmedabad,West Bengal,Central,Office Supplies,Storage,Storage Product 35,3524.35,7,0.0,668.96
OID-109532,2019-10-19,2019-10-23,Standard Class,CUST-8817,Corporate,India,Delhi,West Bengal,South,Office Supplies,Art,Art Product 72,2281.87,5,0.4,374.45
OID-109533,2022-08-07,2022-08-13,First Class,CUST-3801,Corporate,India,Hyderabad,Karnataka,East,Furniture,Bookcases,Bookcases Product 166,3283.61,4,0.4,49.27
OID-109534,2021-05-23,2021-05-29,Same Day,CUST-5261,Corporate,India,Ahmedabad,Telangana,West,Office Supplies,Art,Art Product 167,2731.46,7,0.1,171.35
OID-109535,2021-03-30,2021-04-04,First Class,CUST-6297,Home Office,India,Hyderabad,Karnataka,Central,Office Supplies,Paper,Paper Product 62,4248.77,5,0.0,-48.6
OID-109536,2021-06-09,2021-06-13,Second Class,CUST-4336,Home Office,India,Ahmedabad,Gujarat,West,Technology,Machines,Machines Product 76,3175.27,3,0.4,573.14
OID-109537,2020-12-28,2020-12-31,Standard Class,CUST-6345,Corporate,India,Mumbai,Tamil Nadu,South,Furniture,Furnishings,Furnishings Product 136,1907.78,9,0.2,-357.79
OID-109538,2020-08-26,2020-09-01,Standard Class,CUST-9717,Home Office,India,Kolkata,Karnataka,South,Technology,Machines,Machines Product 155,1343.03,10,0.4,-37.78
OID-109539,2021-09-16,2021-09-20,Second Class,CUST-5284,Home Office,India,Bangalore,Delhi,East,Technology,Phones,Phones Product 213,504.1,9,0.1,-59.4
OID-109540,2021-06-26,2021-07-02,Second Class,CUST-1464,Consumer,India,Pune,Maharashtra,South,Furniture,Furnishings,Furnishings Product 66,54.2,4,0.1,6.96
OID-109541,2023-01-23,2023-01-26,Standard Class,CUST-4943,Consumer,India,Ahmedabad,Telangana,Central,Furniture,Chairs,Chairs Product 168,1690.29,1,0.4,454.47
OID-109542,2022-11-06,2022-11-11,Same Day,CUST-6211,Consumer,India,Kolkata,Delhi,West,Furniture,Chairs,Chairs Product 76,3277.47,1,0.4,714.19
OID-109543,2021-02-07,2021-02-13,Standard Class,CUST-4746,Corporate,India,Hyderabad,Gujarat,West,Office Supplies,Paper,Paper Product 255,2485.83,3,0.2,585.04
OID-109544,2020-11-08,2020-11-11,First Class,CUST-7524,Corporate,India,Delhi,Telangana,East,Furniture,Bookcases,Bookcases Product 208,1784.0,7,0.0,400.85
OID-109545,2020-08-25,2020-09-01,Same Day,CUST-5186,Home Office,India,Pune,West Bengal,East,Office Supplies,Paper,Paper Product 212,1406.41,3,0.4,18.93
OID-109546,2022-08-26,2022-08-28,Standard Class,CUST-9422,Consumer,India,Delhi,Tamil Nadu,South,Technology,Phones,Phones Product 6,3002.61,6,0.4,-417.86
OID-109547,2019-06-05,2019-06-08,Same Day,CUST-7701,Corporate,India,Kolkata,Delhi,West,Furniture,Furnishings,Furnishings Product 74,1610.28,3,0.3,-210.42
OID-109548,2021-01-15,2021-01-22,Same Day,CUST-1268,Corporate,India,Bangalore,Maharashtra,West,Technology,Copiers,Copiers Product 39,1824.17,2,0.1,276.37
OID-109549,2022-07-13,2022-07-14,Second Class,CUST-1997,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Art,Art Product 5,3271.49,9,0.3,396.7
OID-109550,2021-12-15,2021-12-18,First Class,CUST-2829,Consumer,India,Chennai,Tamil Nadu,West,Furniture,Bookcases,Bookcases Product 257,1617.08,8,0.3,47.87
OID-109551,2020-03-13,2020-03-18,Second Class,CUST-8243,Corporate,India,Bangalore,Telangana,East,Furniture,Furnishings,Furnishings Product 138,591.27,7,0.4,20.14
OID-109552,2020-12-30,2020-12-31,Second Class,CUST-5952,Corporate,India,Delhi,Telangana,South,Office Supplies,Paper,Paper Product 54,3836.88,9,0.1,416.88
OID-109553,2022-07-18,2022-07-25,Second Class,CUST-4769,Home Office,India,Chennai,Karnataka,East,Furniture,Furnishings,Furnishings Product 27,50.1,2,0.4,13.97
OID-109554,2019-12-24,2019-12-29,Same Day,CUST-5068,Consumer,India,Delhi,Gujarat,South,Technology,Accessories,Accessories Product 154,905.83,8,0.0,-153.99
OID-109555,2022-11-24,2022-12-01,Standard Class,CUST-9814,Home Office,India,Mumbai,West Bengal,Central,Furniture,Furnishings,Furnishings Product 233,3122.58,2,0.2,-305.82
OID-109556,2021-02-06,2021-02-10,Same Day,CUST-2376,Corporate,India,Kolkata,West Bengal,Central,Technology,Phones,Phones Product 211,3999.62,1,0.4,-210.41
OID-109557,2021-07-26,2021-08-02,Standard Class,CUST-1710,Consumer,India,Chennai,Gujarat,South,Technology,Accessories,Accessories Product 236,3494.81,5,0.3,448.78
OID-109558,2020-09-24,2020-09-29,First Class,CUST-9306,Home Office,India,Hyderabad,West Bengal,East,Technology,Phones,Phones Product 280,439.91,3,0.2,3.9
OID-109559,2019-07-27,2019-07-29,Second Class,CUST-5823,Home Office,India,Chennai,Karnataka,East,Office Supplies,Storage,Storage Product 218,2809.65,1,0.0,263.98
OID-109560,2023-02-07,2023-02-13,Standard Class,CUST-2147,Home Office,India,Delhi,West Bengal,East,Technology,Machines,Machines Product 30,1490.06,9,0.4,306.27
OID-109561,2022-07-08,2022-07-12,Standard Class,CUST-3305,Corporate,India,Bangalore,Tamil Nadu,South,Office Supplies,Paper,Paper Product 85,373.1,4,0.2,98.68
OID-109562,2022-09-06,2022-09-11,First Class,CUST-9319,Home Office,India,Mumbai,Gujarat,Central,Office Supplies,Paper,Paper Product 15,203.48,10,0.2,-22.36
OID-109563,2019-12-24,2019-12-29,First Class,CUST-4200,Home Office,India,Pune,Telangana,West,Furniture,Bookcases,Bookcases Product 227,4488.97,2,0.4,253.21
OID-109564,2021-06-16,2021-06-23,Standard Class,CUST-9200,Home Office,India,Mumbai,Telangana,Central,Furniture,Furnishings,Furnishings Product 239,4632.41,1,0.0,1354.57
OID-109565,2019-05-28,2019-06-04,First Class,CUST-5035,Corporate,India,Kolkata,Telangana,Central,Furniture,Tables,Tables Product 226,3982.43,8,0.0,1120.82
OID-109566,2022-12-12,2022-12-18,First Class,CUST-1000,Home Office,India,Bangalore,Maharashtra,South,Technology,Accessories,Accessories Product 271,4918.65,6,0.2,-875.52
OID-109567,2020-08-12,2020-08-17,Second Class,CUST-8906,Home Office,India,Mumbai,Telangana,South,Furniture,Furnishings,Furnishings Product 216,3686.96,10,0.3,894.6
OID-109568,2021-04-28,2021-05-04,Standard Class,CUST-4699,Home Office,India,Mumbai,Telangana,South,Technology,Machines,Machines Product 288,632.35,8,0.3,-32.43
OID-109569,2022-08-01,2022-08-02,Second Class,CUST-5088,Corporate,India,Kolkata,Maharashtra,East,Technology,Phones,Phones Product 134,415.98,6,0.0,-9.72
OID-109570,2019-08-01,2019-08-07,First Class,CUST-9584,Corporate,India,Delhi,Telangana,East,Furniture,Bookcases,Bookcases Product 15,3435.59,4,0.1,455.19
OID-109571,2019-09-26,2019-09-27,Same Day,CUST-7013,Consumer,India,Pune,Tamil Nadu,South,Office Supplies,Art,Art Product 79,1088.64,9,0.1,208.24
OID-109572,2019-01-30,2019-02-03,Same Day,CUST-2063,Corporate,India,Ahmedabad,Telangana,South,Office Supplies,Binders,Binders Product 218,3236.62,2,0.4,-446.0
OID-109573,2019-12-25,2019-12-27,First Class,CUST-5778,Consumer,India,Mumbai,Maharashtra,Central,Office Supplies,Labels,Labels Product 104,2493.58,6,0.1,-200.11
OID-109574,2021-01-26,2021-01-31,Second Class,CUST-1770,Home Office,India,Ahmedabad,Karnataka,East,Technology,Machines,Machines Product 219,51.21,4,0.3,10.82
OID-109575,2019-10-31,2019-11-03,Second Class,CUST-9157,Home Office,India,Hyderabad,Maharashtra,West,Furniture,Bookcases,Bookcases Product 222,3503.14,8,0.1,324.43
OID-109576,2022-07-30,2022-08-01,First Class,CUST-1625,Corporate,India,Ahmedabad,West Bengal,East,Office Supplies,Art,Art Product 245,4114.05,5,0.1,408.31
OID-109577,2022-04-23,2022-04-25,Second Class,CUST-5015,Home Office,India,Delhi,Telangana,Central,Technology,Copiers,Copiers Product 138,3462.4,5,0.0,738.02
OID-109578,2019-09-08,2019-09-14,Same Day,CUST-3035,Corporate,India,Delhi,Maharashtra,West,Office Supplies,Art,Art Product 39,291.91,8,0.0,-44.64
OID-109579,2021-06-22,2021-06-26,Standard Class,CUST-5301,Consumer,India,Delhi,West Bengal,East,Technology,Copiers,Copiers Product 123,2621.94,4,0.3,-233.66
OID-109580,2019-01-14,2019-01-20,Standard Class,CUST-6171,Corporate,India,Hyderabad,Telangana,West,Office Supplies,Art,Art Product 74,1544.56,6,0.4,19.87
OID-109581,2019-07-18,2019-07-25,First Class,CUST-1074,Home Office,India,Kolkata,Karnataka,Central,Office Supplies,Paper,Paper Product 113,225.78,6,0.1,-26.7
OID-109582,2021-12-11,2021-12-12,Second Class,CUST-3512,Consumer,India,Mumbai,West Bengal,South,Office Supplies,Storage,Storage Product 51,4435.79,6,0.0,439.44
OID-109583,2022-10-08,2022-10-10,First Class,CUST-5960,Home Office,India,Ahmedabad,West Bengal,Central,Technology,Copiers,Copiers Product 41,2693.75,3,0.2,-132.11
OID-109584,2021-01-05,2021-01-07,First Class,CUST-2326,Consumer,India,Hyderabad,Tamil Nadu,Central,Furniture,Furnishings,Furnishings Product 252,4984.53,8,0.1,-908.8
OID-109585,2022-11-14,2022-11-20,Second Class,CUST-9851,Corporate,India,Pune,Karnataka,South,Technology,Phones,Phones Product 23,435.11,3,0.4,101.56
OID-109586,2019-05-05,2019-05-07,Standard Class,CUST-1056,Corporate,India,Hyderabad,Maharashtra,South,Technology,Machines,Machines Product 7,698.09,2,0.1,-60.17
OID-109587,2021-01-09,2021-01-16,Second Class,CUST-6792,Home Office,India,Kolkata,Delhi,South,Technology,Machines,Machines Product 127,3749.26,5,0.2,88.16
OID-109588,2022-10-02,2022-10-07,Standard Class,CUST-4171,Consumer,India,Delhi,Gujarat,South,Furniture,Furnishings,Furnishings Product 269,3435.38,8,0.1,-117.77
OID-109589,2019-05-19,2019-05-25,Same Day,CUST-8580,Home Office,India,Chennai,Karnataka,Central,Office Supplies,Labels,Labels Product 297,2947.69,6,0.1,-120.35
OID-109590,2022-05-17,2022-05-20,First Class,CUST-7178,Home Office,India,Hyderabad,West Bengal,South,Furniture,Chairs,Chairs Product 112,3905.38,3,0.2,946.14
OID-109591,2020-05-26,2020-06-01,Second Class,CUST-1236,Corporate,India,Bangalore,Karnataka,Central,Technology,Accessories,Accessories Product 80,4147.17,10,0.3,1019.66
OID-109592,2022-08-21,2022-08-25,First Class,CUST-2315,Consumer,India,Delhi,Tamil Nadu,South,Technology,Accessories,Accessories Product 58,2897.04,6,0.2,227.67
OID-109593,2020-01-02,2020-01-07,Same Day,CUST-1584,Consumer,India,Kolkata,Delhi,South,Office Supplies,Art,Art Product 34,3938.66,1,0.0,-146.13
OID-109594,2022-03-02,2022-03-03,Second Class,CUST-2325,Corporate,India,Pune,Karnataka,Central,Furniture,Bookcases,Bookcases Product 279,4084.95,4,0.4,736.49
OID-109595,2019-02-08,2019-02-09,First Class,CUST-3474,Corporate,India,Mumbai,Delhi,Central,Furniture,Furnishings,Furnishings Product 267,4110.49,9,0.2,-263.86
OID-109596,2021-12-04,2021-12-11,First Class,CUST-5278,Corporate,India,Hyderabad,Telangana,Central,Technology,Copiers,Copiers Product 29,1513.97,9,0.3,-145.44
OID-109597,2022-09-29,2022-10-06,Same Day,CUST-3338,Home Office,India,Mumbai,Gujarat,Central,Technology,Accessories,Accessories Product 215,385.04,1,0.2,-41.94
OID-109598,2019-07-16,2019-07-23,Second Class,CUST-1690,Consumer,India,Mumbai,Karnataka,West,Technology,Phones,Phones Product 4,1360.58,7,0.0,-1.55
OID-109599,2022-08-22,2022-08-23,Second Class,CUST-2828,Consumer,India,Mumbai,Delhi,East,Technology,Phones,Phones Product 93,1386.29,7,0.1,114.99
OID-109600,2019-03-29,2019-04-01,Second Class,CUST-6059,Corporate,India,Bangalore,Tamil Nadu,East,Furniture,Tables,Tables Product 182,228.5,7,0.4,66.17
OID-109601,2019-11-15,2019-11-20,Standard Class,CUST-7427,Consumer,India,Delhi,Gujarat,East,Technology,Accessories,Accessories Product 190,916.15,7,0.3,189.63
OID-109602,2019-11-08,2019-11-11,Same Day,CUST-1551,Consumer,India,Kolkata,West Bengal,Central,Office Supplies,Binders,Binders Product 158,2397.5,4,0.0,-279.5
OID-109603,2019-08-30,2019-09-01,First Class,CUST-8418,Home Office,India,Chennai,Gujarat,West,Office Supplies,Art,Art Product 293,1286.1,3,0.3,168.64
OID-109604,2019-08-10,2019-08-12,Standard Class,CUST-5698,Corporate,India,Mumbai,Karnataka,East,Furniture,Tables,Tables Product 237,597.68,6,0.1,-73.06
OID-109605,2021-01-30,2021-02-06,Same Day,CUST-9196,Corporate,India,Pune,Delhi,West,Furniture,Bookcases,Bookcases Product 290,3134.4,6,0.3,-556.51
OID-109606,2021-11-01,2021-11-08,Second Class,CUST-9874,Consumer,India,Mumbai,Maharashtra,Central,Furniture,Bookcases,Bookcases Product 112,578.25,10,0.0,144.99
OID-109607,2019-02-21,2019-02-25,Standard Class,CUST-1502,Corporate,India,Bangalore,Gujarat,Central,Technology,Machines,Machines Product 157,4693.19,6,0.3,775.11
OID-109608,2019-09-27,2019-10-01,First Class,CUST-5050,Home Office,India,Hyderabad,Karnataka,West,Furniture,Furnishings,Furnishings Product 28,3841.67,3,0.0,573.42
OID-109609,2022-03-23,2022-03-29,Second Class,CUST-5311,Corporate,India,Bangalore,West Bengal,East,Office Supplies,Art,Art Product 60,2291.14,3,0.4,-49.08
OID-109610,2022-05-29,2022-05-31,Standard Class,CUST-7731,Consumer,India,Pune,Tamil Nadu,Central,Technology,Accessories,Accessories Product 21,804.86,8,0.3,53.46
OID-109611,2020-09-29,2020-10-01,First Class,CUST-3209,Consumer,India,Delhi,Telangana,West,Technology,Machines,Machines Product 209,4135.47,5,0.1,469.84
OID-109612,2023-01-28,2023-02-03,Second Class,CUST-4190,Home Office,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 195,2921.85,10,0.2,-69.91
OID-109613,2021-01-05,2021-01-09,Standard Class,CUST-2592,Home Office,India,Ahmedabad,Telangana,West,Technology,Accessories,Accessories Product 18,3823.46,6,0.1,-658.33
OID-109614,2021-10-02,2021-10-05,Standard Class,CUST-3709,Corporate,India,Chennai,Tamil Nadu,Central,Technology,Phones,Phones Product 286,4125.7,3,0.3,684.4
OID-109615,2021-04-03,2021-04-10,Second Class,CUST-8942,Corporate,India,Bangalore,Gujarat,South,Office Supplies,Paper,Paper Product 63,3699.87,9,0.4,227.68
OID-109616,2021-03-29,2021-04-02,First Class,CUST-6098,Consumer,India,Kolkata,Gujarat,South,Technology,Accessories,Accessories Product 135,3544.4,9,0.2,-26.35
OID-109617,2019-12-20,2019-12-27,Standard Class,CUST-7040,Consumer,India,Chennai,Telangana,East,Office Supplies,Art,Art Product 254,4703.59,6,0.4,590.78
OID-109618,2021-06-29,2021-06-30,Standard Class,CUST-8096,Consumer,India,Hyderabad,Karnataka,West,Furniture,Tables,Tables Product 148,548.91,2,0.1,107.97
OID-109619,2022-01-06,2022-01-09,Second Class,CUST-9395,Consumer,India,Chennai,Telangana,South,Furniture,Chairs,Chairs Product 201,3723.01,4,0.3,-600.47
OID-109620,2020-08-31,2020-09-04,Same Day,CUST-7382,Corporate,India,Bangalore,Maharashtra,West,Furniture,Bookcases,Bookcases Product 241,2928.35,1,0.2,670.47
OID-109621,2019-09-07,2019-09-08,First Class,CUST-5008,Corporate,India,Chennai,Delhi,South,Office Supplies,Art,Art Product 3,3675.7,4,0.2,-131.17
OID-109622,2019-07-10,2019-07-11,Second Class,CUST-9734,Corporate,India,Bangalore,Karnataka,West,Furniture,Tables,Tables Product 281,2425.11,3,0.0,673.82
OID-109623,2022-02-18,2022-02-23,Same Day,CUST-3534,Corporate,India,Ahmedabad,West Bengal,South,Technology,Accessories,Accessories Product 91,2668.97,8,0.1,620.05
OID-109624,2022-06-16,2022-06-17,Second Class,CUST-7214,Consumer,India,Hyderabad,Tamil Nadu,West,Technology,Copiers,Copiers Product 233,180.13,8,0.2,12.64
OID-109625,2022-03-09,2022-03-16,Second Class,CUST-8738,Home Office,India,Chennai,Gujarat,South,Office Supplies,Labels,Labels Product 240,1663.96,9,0.2,-222.72
OID-109626,2020-04-29,2020-05-05,Standard Class,CUST-5326,Corporate,India,Pune,Tamil Nadu,Central,Office Supplies,Storage,Storage Product 195,4516.16,6,0.1,639.55
OID-109627,2020-02-05,2020-02-07,First Class,CUST-3611,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 265,964.23,10,0.3,172.69
OID-109628,2022-08-26,2022-08-27,First Class,CUST-4005,Corporate,India,Ahmedabad,Gujarat,East,Technology,Copiers,Copiers Product 254,3170.61,8,0.4,576.15
OID-109629,2019-11-05,2019-11-08,Same Day,CUST-2530,Corporate,India,Bangalore,Gujarat,South,Office Supplies,Art,Art Product 133,2032.42,2,0.3,570.1
OID-109630,2022-07-21,2022-07-27,First Class,CUST-6871,Home Office,India,Pune,Telangana,Central,Office Supplies,Binders,Binders Product 154,804.25,8,0.2,213.05
OID-109631,2021-11-25,2021-11-29,Same Day,CUST-2603,Consumer,India,Mumbai,Tamil Nadu,Central,Furniture,Bookcases,Bookcases Product 158,4623.72,5,0.2,-246.12
OID-109632,2020-09-27,2020-09-29,Standard Class,CUST-8339,Home Office,India,Chennai,Telangana,East,Technology,Phones,Phones Product 186,1703.22,6,0.3,336.48
OID-109633,2020-06-04,2020-06-05,Standard Class,CUST-9479,Corporate,India,Kolkata,West Bengal,Central,Technology,Machines,Machines Product 125,2068.77,9,0.1,279.29
OID-109634,2019-08-08,2019-08-09,Second Class,CUST-9336,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,Labels,Labels Product 293,4112.44,9,0.2,-685.42
OID-109635,2022-11-01,2022-11-02,First Class,CUST-6356,Home Office,India,Hyderabad,Karnataka,Central,Furniture,Chairs,Chairs Product 117,1977.78,3,0.0,87.92
OID-109636,2022-09-18,2022-09-25,Second Class,CUST-3642,Home Office,India,Hyderabad,Karnataka,West,Office Supplies,Labels,Labels Product 45,2241.26,6,0.1,-352.49
OID-109637,2022-04-10,2022-04-17,Same Day,CUST-1908,Home Office,India,Bangalore,Delhi,East,Furniture,Furnishings,Furnishings Product 160,817.06,6,0.2,-45.49
OID-109638,2019-05-18,2019-05-20,Standard Class,CUST-3697,Corporate,India,Ahmedabad,Gujarat,South,Technology,Phones,Phones Product 125,1106.46,10,0.4,151.34
OID-109639,2023-02-05,2023-02-09,Standard Class,CUST-5555,Home Office,India,Chennai,West Bengal,Central,Furniture,Bookcases,Bookcases Product 73,4585.5,2,0.0,812.2
OID-109640,2021-10-21,2021-10-27,Standard Class,CUST-6301,Corporate,India,Mumbai,Delhi,West,Technology,Phones,Phones Product 105,232.32,8,0.3,58.64
OID-109641,2022-05-14,2022-05-16,First Class,CUST-6633,Corporate,India,Pune,Telangana,Central,Office Supplies,Paper,Paper Product 189,3030.89,8,0.2,-550.26
OID-109642,2019-12-10,2019-12-12,Same Day,CUST-8763,Consumer,India,Bangalore,Tamil Nadu,West,Office Supplies,Paper,Paper Product 36,4418.89,5,0.0,-328.1
OID-109643,2022-04-30,2022-05-07,Second Class,CUST-2326,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 123,4022.67,10,0.4,34.11
OID-109644,2021-08-16,2021-08-19,First Class,CUST-3241,Home Office,India,Pune,Karnataka,South,Furniture,Tables,Tables Product 51,2340.11,9,0.0,-128.87
OID-109645,2022-05-08,2022-05-12,Same Day,CUST-3519,Home Office,India,Ahmedabad,West Bengal,Central,Furniture,Chairs,Chairs Product 59,397.87,8,0.2,-6.11
OID-109646,2021-11-13,2021-11-16,Standard Class,CUST-7572,Home Office,India,Chennai,Telangana,Central,Furniture,Bookcases,Bookcases Product 284,2761.36,2,0.2,758.51
OID-109647,2022-05-06,2022-05-11,First Class,CUST-6106,Home Office,India,Ahmedabad,Karnataka,East,Office Supplies,Paper,Paper Product 168,3670.4,10,0.2,592.84
OID-109648,2021-05-07,2021-05-14,Second Class,CUST-7982,Consumer,India,Hyderabad,Telangana,East,Furniture,Furnishings,Furnishings Product 190,2824.67,2,0.1,-536.83
OID-109649,2022-03-12,2022-03-17,Same Day,CUST-1867,Consumer,India,Pune,West Bengal,South,Technology,Machines,Machines Product 121,4627.22,8,0.0,624.61
